Unnamed: 0,CAMPTOTHECIN (GDSC2:1003),VINBLASTINE (GDSC2:1004),CISPLATIN (GDSC2:1005),CYTARABINE (GDSC2:1006),DOCETAXEL (GDSC2:1007),GEFITINIB (GDSC2:1010),NAVITOCLAX (GDSC2:1011),VORINOSTAT (GDSC2:1012),NILOTINIB (GDSC2:1013),OLAPARIB (GDSC2:1017),AXITINIB (GDSC2:1021),AZD7762 (GDSC2:1022),SB 216763 (GDSC2:1025),KU-55933 (GDSC2:1030),AFATINIB (GDSC2:1032),PLX-4720 (GDSC2:1036),KU-57788 (GDSC2:1038),DORAMAPIMOD (GDSC2:1042),WEE1 INHIBITOR (GDSC2:1046),NUTLIN-3 (GDSC2:1047),MIRIN (GDSC2:1048),PD-173074 (GDSC2:1049),ZM 447439 (GDSC2:1050),ALISERTIB (GDSC2:1051),RO-3306 (GDSC2:1052),MK-2206 (GDSC2:1053),PALBOCICLIB (GDSC2:1054),NVP-BEZ235 (GDSC2:1057),GDC-0941 (GDSC2:1058),AZD8055 (GDSC2:1059),PD-0325901 (GDSC2:1060),OBATOCLAX (GDSC2:1068),5-FLUOROURACIL (GDSC2:1073),DASATINIB (GDSC2:1079),PACLITAXEL (GDSC2:1080),CRIZOTINIB (GDSC2:1083),WY-090217 (GDSC2:1084),SORAFENIB (GDSC2:1085),BI-2536 (GDSC2:1086),IRINOTECAN (GDSC2:1088),OXALIPLATIN (GDSC2:1089),BMS-536924 (GDSC2:1091),GSK1904529A (GDSC2:1093),TOZASERTIB (GDSC2:1096),PF-4708671 (GDSC2:1129),APR-246 (GDSC2:1131),ERLOTINIB (GDSC2:1168),NIRAPARIB (GDSC2:1177),MK-1775 (GDSC2:1179),DINACICLIB (GDSC2:1180),GEMCITABINE (GDSC2:1190),BORTEZOMIB (GDSC2:1191),GSK 269962A (GDSC2:1192),SB 505124 (GDSC2:1194),TAMOXIFEN (GDSC2:1199),FULVESTRANT (GDSC2:1200),EPZ004777 (GDSC2:1237),YK-4-279 (GDSC2:1239),FK-866 (GDSC2:1248),BMS-345541 (GDSC2:1249),AZ960 (GDSC2:1250),TALAZOPARIB (GDSC2:1259),XAV 939 (GDSC2:1268),TRAMETINIB (GDSC2:1372),DABRAFENIB (GDSC2:1373),TEMOZOLOMIDE (GDSC2:1375),RUXOLITINIB (GDSC2:1507),LINSITINIB (GDSC2:1510),EPIRUBICIN (GDSC2:1511),CYCLOPHOSPHAMIDE (GDSC2:1512),PEVONEDISTAT (GDSC2:1529),AZD8931 (GDSC2:1549),UPROSERTIB (GDSC2:1553),LCL-161 (GDSC2:1557),LAPATINIB (GDSC2:1558),AUY922 (GDSC2:1559),ALPELISIB (GDSC2:1560),TASELISIB (GDSC2:1561),EPZ-5676 (GDSC2:1563),CS-1421 (GDSC2:1564),WNT INHIBITOR IWP-2 (GDSC2:1576),LEFLUNOMIDE (GDSC2:1578),ENTINOSTAT (GDSC2:1593),OSI-027 (GDSC2:1594),LGK-974 (GDSC2:1598),VE-822 (GDSC2:1613),WZ4003 (GDSC2:1614),CZC24832 (GDSC2:1615),AZD5582 (GDSC2:1617),GSK2606414 (GDSC2:1618),AOB2221 (GDSC2:1620),PCI-34051 (GDSC2:1621),WNT-C59 (GDSC2:1622),I-BET-762 (GDSC2:1624),APABETALONE (GDSC2:1625),OTX015 (GDSC2:1626),AOB3680 (GDSC2:1627),ML-323 (GDSC2:1629),GS-9973 (GDSC2:1630),PRT062607 (GDSC2:1631),RIBOCICLIB (GDSC2:1632),AGI-6780 (GDSC2:1634),PICOLINATE (GDSC2:1635),AZD4547 (GDSC2:1786),IBRUTINIB (GDSC2:1799),ZOLEDRONIC ACID (GDSC2:1802),OXYPHENISATIN ACETATE (GDSC2:1804),OXALIPLATIN (GDSC2:1806),CARMUSTINE (GDSC2:1807),TOPOTECAN (GDSC2:1808),TENIPOSIDE (GDSC2:1809),MITOXANTRONE (GDSC2:1810),DACTINOMYCIN (GDSC2:1811),FLUDARABINE (GDSC2:1813),NELARABINE (GDSC2:1814),FULVESTRANT (GDSC2:1816),VINCRISTINE (GDSC2:1818),DOCETAXEL (GDSC2:1819),PODOPHYLLOTOXIN (GDSC2:1825),DIHYDROROTENONE (GDSC2:1827),GALLIBISCOQUINAZOLE (GDSC2:1830),ELEPHANTIN (GDSC2:1835),SINULARIN (GDSC2:1838),BI-97C1 (GDSC2:1849),LY2109761 (GDSC2:1852),OF-1 (GDSC2:1853),MN-64 (GDSC2:1854),GTPL8020 (GDSC2:1855),BDP-00009066 (GDSC2:1866),BUPARLISIB (GDSC2:1873),BVD-523 (GDSC2:1908),VENETOCLAX (GDSC2:1909),ABT-737 (GDSC2:1910),DACTINOMYCIN (GDSC2:1911),GSK2110183C (GDSC2:1912),AGI-5198 (GDSC2:1913),AZD3759 (GDSC2:1915),AZD5363 (GDSC2:1916),AZD6738 (GDSC2:1917),AZD8186 (GDSC2:1918),OSIMERTINIB (GDSC2:1919),CEDIRANIB (GDSC2:1922),GDC 0068 (GDSC2:1924),GDC 0810 (GDSC2:1925),GNE317 (GDSC2:1926),GSK2578215A (GDSC2:1927),I-BRD9 (GDSC2:1928),MST-312 (GDSC2:1930),MIRA-1 (GDSC2:1931),NVP-ADW742 (GDSC2:1932),P22077 (GDSC2:1933),SAVOLITINIB (GDSC2:1936),UMI-77 (GDSC2:1939),WIKI4 (GDSC2:1940),YM-155 (GDSC2:1941),MIM-1 (GDSC2:1996),WEHI-539 (GDSC2:1997),BPD-00008900 (GDSC2:1998),FORETINIB (GDSC2:2040),BIBR-1532 (GDSC2:2043),PYRIDOSTATIN (GDSC2:2044),AMG319 (GDSC2:2045),SCH-900776 (GDSC2:2046),BVD-523 (GDSC2:2047),VINORELBINE (GDSC2:2048),VX-11E (GDSC2:2096),UPROSERTIB (GDSC2:2106),LJI308 (GDSC2:2107),AZ6102 (GDSC2:2109),GSK3203591 (GDSC2:2110),VE 821 (GDSC2:2111),AZD6482 (GDSC2:2169),AT13148 (GDSC2:2170),BMS-754807 (GDSC2:2171),JQ1-(+) (GDSC2:2172)
ACH-002271,0.8653504023734211,0.9398629908847408,0.9808890294123276,0.8529807482632944,0.9000897640070061,,0.9122306458224644,0.8288460550947081,0.9484606588574958,0.914272774027572,,0.7805140771973483,,,0.9411903086450396,0.9474845625724814,,,0.926422100616368,0.9279010413330584,,0.9778113043777787,,,,0.9029096049636984,0.907969913650128,0.8108778830978037,0.8496581415794904,,0.9142662288151592,,0.9641256726204316,0.8957184610107207,0.9976108311268062,,0.8858308456221259,0.9656030182586814,,0.8182554926166814,0.9792573983773344,0.9122485324407416,0.9619733887257984,,,,,,0.9250166445209316,,0.8311097629630239,0.8342871810653075,,,0.8948396605781843,0.9442068482395208,0.9460484490162268,0.9060834011932878,0.7206124951036673,,,0.8324500891006732,,0.8267246217049002,0.9711229272354616,,,0.9022219754948908,0.8472395240635386,,0.8739808814866098,,,,0.9365010736371736,0.5942406484088524,0.9671355507591078,0.945081096321386,,0.9366132990230454,,,,,0.9652400274447556,,,,,,,,,,,,,,,,,,,0.9766873742399182,,,,,,,,,,,,,,,,,,,,,,,,,0.9036170445949526,0.8590438573340428,0.9024396089902144,,0.8946934776355204,0.5899797068753697,0.8670826473842242,,,0.8931203429026072,0.8765087603134576,0.9056435811518492,0.9357178840080088,0.9294122185257702,0.9303930860966672,0.9332038183852226,0.7126906110101627,0.947499780423988,0.9465589872614292,0.7089159196759394,,0.9638609032453336,,,0.9045535374411816,0.9448566984162896,0.2727260266256633,0.8889144262531201,0.9022382978917852,0.949077610503686,0.8739730292676053,0.9572467879456706,0.9200639119083206,0.964459612105369,0.9579345800027596,0.9728546155262988,0.9583607788623234,0.9748214274712222,0.921458792077482,0.9490466932018552,0.9189054219609766,,,,0.944673518631746,,
ACH-002272,0.894229632669604,0.6008264209659497,0.9592705050868237,0.7746290525998869,0.8591850797886106,0.9936962090855012,0.9907669206852672,0.792314281401091,0.9910306375028084,0.8067603583852659,,0.5513524196248728,,,0.9468361559589668,,,,0.8127139898319373,0.9724634621369626,0.8775970108645924,0.9760145119247136,,0.9394714529023728,,0.8666365204253929,0.8577965401208902,0.7304128835945974,0.8304863567886083,,0.9819717051093628,0.7134890566605535,0.9425341873795648,0.9619122997812122,0.9803960222499568,0.9770901879796348,0.9216731169974652,0.9044716774307654,,0.8683016125304385,0.903702640737224,0.8439495845918541,0.8980234153032423,,,0.8728769174610741,,0.9230350965154966,0.6694737210723866,0.7393201268606024,0.7229162144669741,0.8999098564606042,,,0.8934375413784282,,0.9673675781303878,0.7761939898754037,,0.9561615379701268,0.9000022976590432,0.9261324828273192,0.9489112396500236,0.969211557996716,0.9659832147005945,0.9122903122468798,,0.9066541580009224,0.7074892700895715,,0.6490429979918866,0.9652593935258008,0.9218111231092716,0.9939503698662562,0.9308279615162282,0.6974294568098649,,0.9352238568643122,0.991318560051818,0.983504061663986,,0.8772955828468627,0.8388687892001524,,0.9373611204681574,0.7628272827579503,,0.9803853805638524,0.960728936142622,0.9770893506069264,,0.9975526266267168,0.9792197179440508,0.9893702910725308,,0.9643089055896236,,0.9937482547610424,,0.9905953336474932,,0.9979605040178878,,,0.9895906204158922,,0.9952805304368236,0.9417743599629304,0.9766574403713644,0.8598519216462409,0.8912275299599453,0.6767944448175919,0.9793453689850796,0.9865344581419936,,0.981733724847312,0.3991761518356092,0.4706235576074202,0.8728027003857176,0.995323027670434,,0.8658612665444892,,0.4272449092699243,0.9886261866640134,0.9699962606061944,0.9982143121362066,0.9709937253526506,0.936169145766098,0.7597131787121876,0.8672116067156543,0.9977438227114874,0.927267750006843,0.3228770672808905,0.8633856999251479,0.9672400339766823,0.9867400482624514,0.8600381731442315,0.7608223061742622,0.8539126625724499,0.9969711379923922,0.974736772043348,0.9880637617228356,0.9963460386225772,0.6757230142067063,0.9303517622658553,0.9939694014244336,0.6803417450141365,0.9758399644657016,0.9460507019374188,0.9538670554161331,0.8300707270210801,0.9636890783895594,0.9225932703609956,0.1873120754138309,0.878905276792292,0.9099641030210788,,0.8981495304523461,,0.9244221693488884,,0.9299645807338652,0.9582190969174796,0.7208634712274429,0.9871355686995368,0.9661780223632674,0.9993437310261004,0.8824835985376028,,0.9505275045995084,,0.9943421164543718,,
ACH-002273,0.7127461444892069,0.526277803148952,0.7944731871155191,0.511031869244539,0.8168781916446073,0.9717667631074548,0.5613172934497289,0.8260111211351927,0.9308122520628682,0.9426957921138568,,0.38480853892297,,,0.8736400935295223,0.992890400121937,,,0.7227469160663452,0.7624216510544289,0.9001880243160537,,,0.6823634947302316,,0.8638376095399221,0.7661711075335647,0.8937071992767831,0.8109585023868904,,0.7109082611958912,0.7627489766000468,0.8060258803312315,0.9379743544514388,0.9746817796168764,,0.8963589276396365,0.8980109058036776,,,0.7238469091729363,0.7602533338973793,0.8804049162530411,,,0.8443620833694008,,0.6646828100623463,0.5451400095856769,0.4820235815351011,0.4319177365783845,0.7135776684423413,,,0.901045205278482,0.9599781307303809,0.9732406136038968,0.616969856758282,0.2567661308654097,0.8434259768060921,0.6683462508284682,0.5637546937169731,0.9514532771218436,0.529173279941902,0.9700335353830452,0.909485034427619,0.8760717744789592,0.8365863947933652,0.630561890731499,,0.4171607803715807,0.9756419520629416,0.8624942967119029,0.9634298279246648,0.8933895247481018,0.5343438151018011,0.9442622487599626,0.6966280927640662,0.9875937766243672,0.6981567208845195,0.9086296142799416,0.8662586337560683,0.8546378296219275,,0.9286168797329298,0.9154360012856624,0.9043954935200982,0.9882416999216378,0.1979915842873784,0.9128551760091872,0.9815895244512832,0.9168636936957834,0.9529974752022912,0.7825560736269391,0.9371847665238856,0.6715119023368225,0.9568870331399826,0.9262896469634728,0.8077426963727672,0.8210145147064056,,0.897698182131712,0.9461030685681114,,,,0.9974916769700224,0.8007322015984178,0.994375397519634,0.6088051737275824,0.5779725447650137,0.5672275097501118,0.9342035846284286,0.956771698459319,,0.901466016149284,0.3337078893271646,0.1639809348056919,0.7682739865611784,0.9376699433186382,,0.7608361052557162,,0.5018669229034041,,,0.9656440372088558,0.9593155595474908,0.8420144424399674,0.6944526649465771,0.7534894131397215,0.5807651921257737,0.3465293400223912,0.2111358677714358,0.7561055892266134,0.8964050024985791,0.9749381844388558,0.9031505893648492,0.7431217077057335,0.9040349882514328,0.9829643656285044,0.9535830059845616,0.9789481271925324,0.9619571065534496,0.7927215738153037,0.9483386209235548,0.8891475895154525,0.6809289599650903,0.9447402936887668,0.7894566106440023,0.983731885334064,0.9927120322713048,0.989534450592972,0.9711425014140932,0.2304064446408241,0.9641989122365172,0.9396694510507988,0.8748573381790248,0.5943362166600131,,0.8745200965638709,0.98703890201348,0.7952841476207464,0.9242083174331625,0.5721128911818407,0.7730681736766026,0.8878026559288988,0.9965572303275192,0.9093037222720056,0.9121033997742628,0.967305221783448,,0.7616776858545758,,
ACH-002274,0.8239573207684533,0.7212165527130966,0.9836243138713912,0.6925515423507124,0.9039829332649124,0.982322405574114,0.9210248888276756,0.7001471114257418,,0.9483642616425508,,0.5523605414667687,,,0.8521761861646862,0.9508368558230044,,,0.6521719273817224,0.9558123590637628,0.8641197267476424,0.9829170278845796,,0.8377388050729037,,,0.9478888755830632,0.8565411084325063,0.7389865314334058,,0.9204958053311894,0.8250133250362007,0.925866435206264,0.8077929531662517,0.9789533917453654,0.9768897600675224,0.8520240548180875,0.9750015163369832,,0.8467885446083855,0.8376991033563688,0.8629626957625809,0.9682166791502688,,,0.8397769084512907,0.9615454066622104,0.9280767788409854,0.6585248227855891,0.4398444800206091,0.5773827519080775,0.7713102070591729,,,0.8781803888212458,,0.939332713878619,0.731142871634275,0.590800429603366,0.9764619461385416,0.8055211759184121,0.9313301335125904,0.9559347236339928,0.9740212739846758,0.9746089549208686,0.9631971625936708,0.9503747503275992,0.9521125619714028,0.719598447977195,0.985001554622162,0.7614968026338337,0.907385549741112,0.8975651189957109,0.9842428973940716,0.9410034874035952,0.7768517804683732,0.8907847665733937,0.6581052555792838,0.9649885935606378,0.9269923095544202,,0.8921744799961411,0.7492136437217884,,0.9590463170765916,0.8686661503455999,0.9412322280707842,0.9349781336796996,0.7421072590149449,0.9329194743732876,0.9587529189498336,0.9019470645063864,0.9796852132910608,0.8187927483769399,0.9318120115049268,0.7362492740101169,0.9388085379046662,0.9455256159010303,0.765461597197011,0.761167910663455,,0.9686205896474188,,0.9879708353094488,0.7655021892204502,,0.9792720416732558,0.8921697213698769,,0.6055337756302713,0.5916258689969478,0.6483914115162266,0.9954406238070056,0.7228903552104812,0.983292665464182,0.9780319873970836,0.2386767111237834,0.2604172728854673,0.6952567948691335,0.9519292049684764,0.9958126322781988,0.8117118134338429,0.9956874308705876,0.3058863651297776,0.9695215697711452,0.9740491648681868,0.975977585836432,0.8911675970964141,0.8769903711098177,0.7533790950614939,0.9366891015105636,0.9967260265762848,0.8593812069192222,0.3107127953577376,0.8164544131182395,0.9164950310460356,0.9672128053295338,0.8630945721381336,0.8605395784454196,0.7938538413116962,0.9425982779056696,0.8244515101247546,0.9103869490238023,0.904261930535894,0.6403080942393675,0.9964790014631092,0.9199101855859972,0.753324518367424,0.9654657159746516,0.9642342622032656,0.9575107082649,0.9010361553545526,0.8313114102731275,0.9413964517704324,0.1381000845115945,0.9405452703837156,0.8505771343560639,0.9705368316188596,0.9150922988975831,,0.9213590603921364,0.8355455431312488,0.8307925301676925,0.9562644264864492,0.6718238987252708,0.9166026398829448,0.9360724349946344,0.9771324045928056,0.9446069092166546,0.9630434609280848,0.9491081976271069,,0.976136348197391,,
ACH-002275,0.8282939570060879,0.8075203942741348,0.950137551632655,0.8472063555857313,0.8988307082769762,0.9859831170450768,0.99151325837144,0.8052063257518669,0.9834737895261372,0.9911494529563946,,0.7290783406593583,,,,0.9785307947653796,,,0.8812419710553638,0.8945111489699838,0.8958266174270351,,,0.9759317479090844,,,0.9089825608833392,0.8798045603457237,0.8969550518349796,,,0.8105523560464362,0.96433878997831,0.951539447720982,0.9892570171395272,,,0.8888630665194986,,0.8475640890014317,0.8238452306533227,0.8145464107432858,0.8972098091133134,,,0.9796385439266918,0.9854113571185852,0.9641834779621632,0.8157459780087766,0.7627143894332961,0.7695796067772748,0.8682273667159511,,,0.8956598430443031,0.9731557776443338,0.9574136311542524,0.8880507584969057,0.5490581260995426,0.990996255061038,0.8701712743344618,0.9345083593493184,,0.9637767279373756,0.9405586652023048,0.9589495150660948,,0.9582885254061904,0.7789624787128427,,0.7836226351734432,,0.9211386842780026,0.99445957109649,0.8845688352131182,0.781103773112838,,0.915124376157957,,0.954471072882072,,0.7893492636424131,0.9416610064454608,,0.9329605281256128,0.992864482557784,0.9370844379244408,,0.7234373569061868,0.937678529438385,,0.9913921364928324,0.9861464630045292,0.8115699593694692,0.9913691118191102,0.7707191932542221,0.9707275025037742,0.9166599553540192,0.979348525866464,0.9657301527691378,,0.9692287767752852,,0.9479332723379026,0.9640507460216952,,0.9928333644134724,0.9060176078121324,,0.7986899272600808,0.7480852148084313,0.7306852315155975,0.9275759568301676,0.9222085565745938,,0.9141284920043052,0.6111167220434662,0.7704265210687048,0.8009755327592346,0.7666919741828787,,0.8962427501325037,0.9517536717299844,0.7158337641173883,,0.9372123438227892,0.9677774819414744,0.9156379635559628,0.9019997455021604,0.8391632034050358,0.8886010581300667,0.9366106900503632,0.9171651677889768,,0.8733848216821698,0.9306138482114088,0.954899935453848,0.8953640044349157,0.8826026489802811,0.9783380981316926,0.9925033351165342,0.8738434470459266,0.9450790887723672,0.9575766286837696,0.7535165708113897,0.9778855455858628,0.961134160092582,0.7812910736035029,0.9844526600095482,0.9461305883845438,0.9984513716085068,,0.8519512279511735,0.8644112812930915,0.1210798260003802,0.931951698168622,,,0.8273618173669125,0.978620891172976,0.962925530516876,0.9964545677888228,0.9765431026405228,0.9996118863627396,0.9591548827362378,0.9850934533271856,0.9678785127344696,,0.9405661489813362,,0.9862690687129309,,,,
ACH-002276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-002277,0.8464441423127698,0.7402290589984698,0.9668393579382512,0.9100790772482148,0.8669494903671389,0.9495185909933636,0.3176991601441813,0.7828532117945466,0.9608130236588404,0.9360062249061488,,0.5663143087769053,,,,,,,0.702523304889554,0.955173736293605,0.7633209907139265,0.9421623712654228,,0.7893456378832553,,0.8776106648767443,0.867093162339926,0.8917878489727188,0.7779292604327962,,0.8266547175373786,0.8505872273253495,0.9479243092900708,0.9249916422140508,0.9938700348409092,0.9718870657961596,0.9959445093391692,0.936665968859437,,0.92045421401666,0.9235565295344657,0.6781248099107371,0.9402499326003472,,,0.9742687207674248,0.900631363740395,0.9734181566474156,0.6819601856752541,0.7442593061090312,0.8848401457534503,0.8229945130656299,,,0.9416473931686704,,0.9748748623066548,0.7783706483921226,,0.8744313708827649,0.7066950806789052,0.8525029571549384,,0.3883094747347725,0.919947957763234,,0.9972792495993232,0.8168105839741333,0.8594887591850389,,0.8797977128218668,0.8621671985281549,0.8959689551242416,0.9596688068938676,0.9144284493934288,0.6855177727908982,0.8655230655609162,0.7192094743711609,,0.6050621643909522,0.9327527588945128,0.9558005438270244,0.7828735597327272,,0.9713517845356776,0.9001476885943533,0.9319064286016112,,,0.8955396689919501,,0.9500447298318128,0.97491936042599,0.7926068600613905,0.9789110778385472,0.7129951479306037,0.9376832518680902,0.9126976589239182,0.8592371220806422,0.8513741818229845,,,,0.895566822771732,0.9408169419605924,0.9588549483033888,,0.9449774850070376,0.966616247972972,0.7499353635586763,0.8353933825960639,0.6716436119343074,0.9518822887951128,0.9466207623194424,,0.9628536948864502,0.6412091499913288,0.6206034093662611,0.7537751342860002,0.9609287689078482,0.9909836808340248,0.9829951462240756,0.961743245602934,0.4292427827974463,,0.96099705359978,,0.9847233051911576,0.9165963243819192,0.7390114034705241,0.7110715333747849,0.7925478719268747,0.5822552594772945,0.4321533906838249,0.8830167852383821,0.9674618409100876,0.9379777267895768,0.9267763458641052,0.8514911707160989,0.8515306680203506,0.914673331924731,0.8097112286582087,0.9169243783128188,0.943554671139787,0.6646946107601032,0.9193728491544944,0.9456020587615664,0.5956302494371568,0.9758140063171188,0.5951563117742976,0.9669372413014982,0.9575961767029544,0.9213349244607516,0.9400420065265496,0.7606600197477924,0.9253418361267852,0.9232126189679296,0.96812502020371,0.6354163073376493,,0.9184262506640464,0.9408095892216324,0.8856121304755548,0.7826391957915858,0.8888020337490486,0.4826028859255917,0.8551407985764823,0.918826520239142,0.8191253875328123,0.9603102235821088,0.98355828917654,,0.9917101933601188,,
ACH-002278,0.6857416368175424,0.5866794011872362,0.8975249767167226,0.7601036324319425,0.8359217555013313,0.976391199045098,0.935497516485184,0.7517450312892422,0.9603336675604432,0.9235845558317956,,0.7075134129514408,,,0.9377504733422908,,,,0.8308954947754161,0.8559604148568996,0.8418204730160844,0.9667426536451544,,0.5662008067548775,,0.9626902353966218,0.8967057481790063,0.9243404866740528,0.8595316191177643,,0.8471558173166175,0.8382536425582532,0.8567201615214685,0.9593448796207112,0.9813881157057328,,,0.9920501229687976,,,0.940179496919373,0.6705579847427184,0.9280433736649456,,,0.9106499592113756,0.9707309083278828,0.8533259032272389,0.7658892876587987,0.5542555347745809,0.6443838763438725,0.9143707026948984,,,0.9048068328950865,0.9408167362444178,,0.6743163675603197,0.2988900254032764,0.9353952251405836,0.5951187802211424,0.6123672146370129,,0.7885773463995401,0.991783847331548,0.9536383767110358,0.9484030244012008,0.8045819028226704,0.7427467955459413,,0.6567087346918933,0.9067408099455252,0.9648112050156872,,0.9297751122417856,0.7654812639003397,0.9139667811041844,0.8648873529201702,0.9702992908577344,0.8548940913657124,,0.9471496390223522,0.8218183103452938,,0.954272094813404,0.95579017649787,0.8970980187684915,0.9006347029564377,0.9664734877489156,0.9306256812670544,,0.9114769901524769,0.9154729937143218,0.9010439714996152,0.9198983378377846,0.8103739010739234,,0.9175125858036178,0.8988914533253416,0.9413935218437348,,0.9401415512728788,,0.9504023536774768,,0.9130592629805804,0.9508798097384004,0.9348374670022844,0.972802873419021,0.6792738814583154,0.6575494830274082,0.6311405261437485,0.9474344509379248,0.9847741892912992,0.9625655544310536,,0.5331787801671295,0.4908423596696296,0.7154423055815823,0.8687380722069463,0.9675172666022016,0.8904612548206414,0.9693070892293436,0.5987435696713254,0.92119357190019,0.9801624585201322,0.9987412509138004,0.9711639142699068,0.925326891835788,0.6625637003922933,0.7688190861057241,0.9694396659028588,0.990641077459644,0.4829375584486632,0.9117605370405768,0.9386310875090776,0.9565201433601404,0.960079323368856,0.9075196684554376,0.95214955916102,0.9716617037579832,0.9119624715703272,0.994426692191224,0.9823183058330776,0.6480364217287049,0.9113465421229312,0.8338195916065757,0.6575717620298299,0.9861878919617172,0.7968530731449994,0.9740196087464648,0.9958864428805418,0.8594064297373629,0.9044561574415853,0.5971155434149131,0.9505162316130265,0.9621508421849578,0.9640211144328904,0.6846525313180727,0.9731466178710988,,0.9522436354098944,0.8971820774325595,0.8570370867456227,0.8062234231726233,0.8694516253333902,0.979511856810752,0.9800171301482676,0.8550316346666469,0.8802752645139418,0.9887975633841508,,0.904572839254042,,
ACH-002279,0.8613010946441797,0.8204816610380566,0.9687210969617694,0.9649669447661308,0.8746493888287546,0.9416185537646182,0.470831676504977,0.798364778221976,0.9459231551195346,0.8542280169296628,,0.8867171641443445,,,0.8628996656140214,0.9393218897156356,,,0.8917525898659279,0.8812887196404554,,0.9883659261324028,,,,0.7207888968384732,0.9266392732514788,0.9059450879951404,0.7634745550789496,,,,0.956836922503654,0.9507410242915032,,,,0.8521250906102895,,0.8729770137809741,,0.5623133162620461,0.9050459579096556,,,,0.9464155007164784,,0.7823088211928938,,0.7724565858390398,0.8813621855283259,,,0.8926990721400995,,0.9520131543771664,0.8588130913859456,0.6416919014163766,,,0.8647928907247374,,0.9337779781926372,0.9501367706426688,,,0.7271425915152561,0.8608383281726913,0.9481724063534408,0.6768258355721328,0.9789002979998532,,,0.9118295025474996,0.75685559535852,0.7876995288224541,0.6355243919097194,,0.9879983024936478,,,,,0.9422957743859128,,,,,,,,,,,,,,,,,,,0.9756563809393796,,,,,,,,,,,,,,,,,,,,,,,,,0.8186288206615769,0.7123078179412222,0.8787100393776572,0.3899450039627489,0.1364171925659373,0.4729893591160842,0.6871966395824021,,,0.6934353907828199,0.8825501652613946,0.8309747598410772,0.8849273853751308,0.8415199668647001,0.8065764989762572,0.8718304980574809,0.6062362303682391,0.9357830851696702,,0.7014239793931718,,0.6440064177144005,0.9595541778783824,,0.8836915662700399,0.9190777676373402,0.2674888907662645,0.8770303741332361,0.4801403490730863,0.8983624489926719,0.6311808854080292,0.9086184113302704,0.8879028973542776,0.9565978194916768,,0.9625275659069256,0.7880607150419335,0.9872940829082968,0.903098489438336,0.9766626642759644,0.9013400595988752,,,,0.8964867308712121,,
ACH-002280,0.7786040831692798,0.5527805047875191,0.8856973792634494,0.9109348823666992,0.7364822650338718,,,0.7626484913877134,0.9433621188995744,0.9311498181968464,,0.5887509753885827,,,0.8292694907747743,0.9085096689965404,,,0.7538434226388101,0.9929821988759538,0.8851095304391322,0.9756024417283684,,0.6743472870649335,,0.9129894584981116,0.940740034046198,0.9164297007435632,0.8544393542782952,,0.9389436473751428,0.6174160220673696,0.8834547657478297,,0.9136025502065348,0.9947962128775216,,0.8942604977831015,,,0.937312473805906,0.7433727445248814,0.8108715534664287,,,0.8392673624812689,0.9712863832878356,0.8963068547453441,0.6771252475570171,0.5804849906681655,0.8920163852598649,0.7486297761515458,,,0.9754436543828244,,0.963630113012978,0.6246548574457378,,0.8919709277056228,0.7096790322804285,0.7797104358087009,0.9596807658875204,0.9655871196986404,0.9178591824087255,0.9166352525997384,,,0.6713777201686911,0.9868596481621807,0.4341320291899025,0.9659300482436752,,,0.8002120851473855,0.6621905070798936,0.9555623344460636,0.8613297412886397,0.9856542435873652,0.9856566983912486,0.8700593715590593,0.8985652523717838,0.7940184035467369,,,0.987490847136844,0.8740191608333744,0.9838040875913728,0.9118766960179812,0.9808857793446252,,0.9402080302522556,0.9434383600557752,0.8689825913188314,0.9297394646677986,0.8354299505961207,0.9633769556709368,0.9402498769833294,0.9299886152964448,0.901293795133174,,0.8236484501299567,,0.9629718658967557,0.970598504339322,,,0.9944697891137056,0.9567872820822844,0.7308322357447518,0.6360565989884894,0.6855535768089506,0.9375706631940434,0.9573358739151552,,0.9022403786867336,0.3215228799378569,0.2010991780568356,0.6547249455088762,,0.9486589853819436,0.7443001804493515,0.8519333109731393,0.6977804145329902,0.9723655567016048,0.9834419747160044,0.9669815419460048,0.8975289218211604,0.9648097741387534,0.6810742888812426,0.8239486879107102,0.9432219847540372,0.5551991726759051,0.4009772234185969,0.8415934934102969,0.9572271245947364,0.9170633974631408,0.922703098089202,0.8032091346311223,0.907087384130644,0.9708420918433414,0.8351126664371341,0.9114891703591164,0.9729713960276708,0.7736181363279431,0.923010341875603,0.9493309499376652,0.594231464592467,0.9696016178087165,0.8597666580125667,0.988848860478445,0.9831410541626152,0.8396196125537563,0.8075430191303603,0.2868126666672296,0.9392325233187868,0.5498965449373804,0.9285993008323136,0.7739555969136336,0.9452369556429197,0.9286480309534196,0.9629117704583006,0.8579488511572365,0.8615942494452247,,,,,,,,,,,
